sorszam;megye;jaras_v_kerulet;intezmeny_nev;cim;dolgozo_letszam;ferohely;cpoz_dolgozo_szam;cpoz_gondozott_szam;cpoz_dolgozo_korhazi_ellatas;cpoz_gondozott_korhazi_ellatas;cpoz_dolgozo_elhunyt;cpoz_gondozott_elhunyt;cpoz_dolgozo_gyogyult;cpoz_gondozott_gyogyult;lats;longs;location_levels
14.0;Baranya;Pécsi Járási;PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA INTEGRÁLT SZOCIÁLIS INTÉZMÉNY IdősekOtthona;PÉCS, ZIPERNOWSZKY K. U. 1.;24.0;16.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;46.0763222;18.2280746;LocLevel.POSTCODE
15.0;Baranya;Siklósi Járás;Idősek Szociális Otthona Beremend;7827 Beremend, Gesztenye fasor 1-5.;20.0;50.0;7.0;21.0;0.0;0.0;0.0;3.0;4.0;19.0;45.7809197;18.4431774;LocLevel.PRECISE
16.0;Baranya;Komlói Járás;Gondviselés Integrált Szociális Intézmény;7351 Máza, Szabadság u.19.;13.0;55.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;46.2650629;18.4020049;LocLevel.PRECISE
17.0;Baranya;Szigetvár;Baranya Megyei Dél-Zselic Egyesített Szociális Intézmény;7900 Szigetvár, Turbékpuszta 1.;56.0;145.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.050118414625246;17.799173321024412;LocLevel.POSTCODE
18.0;Baranya;Szigetvár;Baranya Megyei Dél-Zselic Egyesített Szociális Intézmény Boróka Otthona;7683 Helesfa Nádassy telep hrsz 090;80.0;183.0;2.0;16.0;0.0;0.0;0.0;3.0;2.0;13.0;46.0923605190747;17.97224220127256;LocLevel.POSTCODE
19.0;Baranya;Mohácsi Járás;Időskorúek Otthona Szederkény;7751 Szederkény, Pécsi út 23.;42.0;90.0;22.0;63.0;0.0;0.0;0.0;16.0;22.0;47.0;45.9969319;18.4592905;LocLevel.PRECISE
20.0;Baranya;Mohácsi Járás;Szociális Otthon Somberek;7728 Somberek, Dózsa György utca 19.;72.0;150.0;13.0;15.0;0.0;0.0;0.0;2.0;13.0;13.0;46.0841102;18.660013009034486;LocLevel.PRECISE
21.0;Baranya;Pécsi Járási;BAPTISTA SZERETETSZOLGÁLAT SZERETETOTTHONA;7624 PÉCS, ALKOTMÁNY U. 79.;21.0;50.0;6.0;41.0;0.0;0.0;0.0;6.0;6.0;35.0;46.0754178;18.221261;LocLevel.PRECISE
22.0;Baranya;Komlói Járás;"""Szent Borbála"" Otthon";7300 Komló, Jó szerencsét utca 30.;15.0;38.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;46.1814201;18.259146997594225;LocLevel.PRECISE
23.0;Baranya;Szigetvár;Szociális Szolgáltató Központ Szentlőrinc;7940 Szentlőrinc, Munkácsy M. u.1-3.;17.0;35.0;10.0;23.0;0.0;0.0;0.0;2.0;10.0;21.0;46.0393700094857;17.990672056856734;LocLevel.POSTCODE
24.0;Baranya;Komlói Járás;Skóciai Szent Margit  Gondozóotthon;7362 Vásárosdombó, Margitmajor 9.;44.0;100.0;7.0;25.0;0.0;1.0;0.0;3.0;13.0;0.0;46.2934411;18.119132;LocLevel.PRECISE
25.0;Baranya;Pécsi Járási;Kastéylpark Időskorúak Otthona;7833 Görcsöny, Hársfa u. 6;50.0;96.0;15.0;80.0;0.0;0.0;0.0;7.0;15.0;73.0;45.9712241;18.132386639661792;LocLevel.PRECISE
26.0;Baranya;Siklósi Járás;Sellye Napsugár Időskorúak Szolgáltató Központja;7960 Sellye, Aradi u. 1.;23.0;30.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.8684232;17.8497093;LocLevel.PRECISE
27.0;Baranya;Pécsi Járási;Szent Kinga Rehabilitációs Célú Lakóotthon;7623 Pécs, Kandó K. u. 5.;5.0;5.0;4.0;5.0;0.0;1.0;0.0;0.0;4.0;4.0;46.06924458404223;18.21665105421709;LocLevel.POSTCODE
28.0;Baranya;Mohácsi Járás;Bólyi Integrált Szociális Központ Idősek Otthona;7754 Bóly, Hősök tere 5.;36.0;55.0;35.0;51.0;0.0;1.0;0.0;3.0;35.0;47.0;45.96798325;18.515489218199377;LocLevel.PRECISE
29.0;Baranya;Siklósi Járás;Centomilla Idősek Otthona;7775 Magyarbóly, Damjanich u. 9.;14.0;42.0;14.0;37.0;0.0;9.0;0.0;7.0;14.0;21.0;45.838517;18.4955349;LocLevel.PRECISE
30.0;Baranya;Siklósi Járás;Nyugodt Öregkor Idősek Otthona Illocska;7775 Illocska, Fő u. 2/3.;22.0;40.0;4.0;14.0;0.0;0.0;0.0;3.0;4.0;11.0;45.8001846;18.5232851;LocLevel.PRECISE
31.0;Baranya;Mohácsi Járás;Mohácsi Egyesített Szociális Intézmény;7700 Mohács, Gólya utca 38.;30.0;85.0;5.0;17.0;0.0;2.0;0.0;2.0;5.0;10.0;45.9942748;18.6826783;LocLevel.PRECISE
32.0;Baranya;Komlói Járás;Integrált Mikrotérségi Alapfokú Egészségügyi Szociális Szolgáltató És Gondozási Központ;7695 Mecseknádasd, Rákóczi utca 2.-4.;20.0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.22303740444796;18.464409343443876;LocLevel.POSTCODE
33.0;Baranya;Szigetvár;Dr. Raksányi Árpád Integrált Szociális Intézmény;7900 Szigetvár, József Attila utca 69-71.;42.0;112.0;25.0;79.0;0.0;1.0;0.0;5.0;25.0;74.0;46.0482308;17.8124164;LocLevel.PRECISE
34.0;Baranya;Pécsi Járási;Támasz Alapítvány Integrált Intézménye , Hajléktalan személyek átmeneti szállása;7629 Pécs, Névtelen utca 1;3.0;20.0;1.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;46.0851478;18.2654413;LocLevel.PRECISE
35.0;Baranya;Mohácsi Járás;Mohács-Kölked Református Társegyházközösség;7700 Mohács, Újváros 10.;109.0;189.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;5.0;45.9983097;18.6670769;LocLevel.PRECISE
36.0;Baranya;Pécsi Járási;Baptista Szeretetszolgálat OSzSK - Pécsi Gondozási Központ;7628 Pécs, Barátság u. 18.;15.0;23.0;11.0;20.0;0.0;2.0;0.0;4.0;8.0;14.0;46.111836;18.2710027;LocLevel.PRECISE
37.0;Baranya;Komlói Járás;Őszi Fény Idősek Otthona;7345 Alsómocsolád, Rákóczi utca 74.;31.0;46.0;2.0;10.0;2.0;3.0;0.0;1.0;0.0;0.0;46.3139275;18.2473361;LocLevel.PRECISE
1.0;Békés;Békéscsabai;Kondorosi Rózsakert Alapítvány Gondozási Központ;5553 Kondoros, Aradi u. 33.;20.0;28;11.0;26.0;0.0;0.0;0.0;5.0;11.0;21.0;46.75702540586304;20.799011547015358;LocLevel.POSTCODE
2.0;Békés;Békéscsabai;Margaréta Idősek Otthona;5510 Dévaványa, Jéggyár u. 47.;55.0;99;16.0;63.0;0.0;0.0;0.0;23.0;16.0;40.0;47.02553545000001;20.949644579704596;LocLevel.PRECISE
3.0;Békés;Békéscsabai;Szent Anna Idősek Otthona;"5675 Telekgerendás,
Tanya 273.";16.0;40;6.0;19.0;0.0;0.0;0.0;2.0;6.0;17.0;46.656656;20.928229;LocLevel.PRECISE
4.0;Békés;Békéscsabai;Kondorosi Evangélikus Nyugdíjasház;5553 Kondoros, Endrődi út 2.;20.0;43;8.0;25.0;0.0;0.0;0.0;1.0;8.0;24.0;46.75702540586304;20.799011547015358;LocLevel.POSTCODE
5.0;Békés;Békéscsabai;Békéscsabai Evangélikus Szeretetszolgálat;5600 Békéscsaba, Berényi út 125.;48.0;80;16.0;61.0;0.0;0.0;0.0;15.0;16.0;46.0;46.6867055;21.0878843;LocLevel.PRECISE
6.0;Békés;Békéscsabai;Ótemplomi Szeretetszolgálat;5540 Szarvas, Rákóczi u.23-25.;100.0;200;6.0;22.0;0.0;0.0;0.0;5.0;6.0;17.0;46.8597514;20.552098;LocLevel.PRECISE
7.0;Békés;Békéscsabai;Békés Megyei Hajnal István Szociális Szolgáltató Centrum;5630 Békés, Farkas Gyula u.2.;147.0;251;47.0;114.0;0.0;0.0;0.0;10.0;47.0;104.0;46.7832883;21.1350179;LocLevel.PRECISE
8.0;Békés;Békéscsabai;Szivárvány Idősek Otthona;5661 Újkígyós, Kossuth u. 29.;18.0;20;12.0;15.0;0.0;0.0;0.0;1.0;12.0;14.0;46.5875814;21.0201319;LocLevel.PRECISE
9.0;Békés;Békéscsabai;Ady Endre Utcai Idősek Otthona (teljes részleg);5600 Békéscsaba, Ady 30-34.;65.0;129;16.0;101.0;0.0;0.0;0.0;28.0;16.0;73.0;46.67590522872629;21.082123281600982;LocLevel.POSTCODE
10.0;Békés;Békéscsabai;Szent Erzsébet Szeretetotthon - Újkígyós;5661 Újkígyós, Radnóti út 1/1.;38.0;74;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;46.59151570798128;21.027935710828977;LocLevel.POSTCODE
11.0;Békés;Békéscsabai;"Csorvás város Önkormányzatának
 Egyesített Szociális Intézménye";5920 Csorvás, Rákóczi út 15.;34.0;74;17.0;57.0;0.0;0.0;0.0;0.0;17.0;57.0;46.63995169883089;20.822996759212835;LocLevel.POSTCODE
12.0;Békés;Békéscsabai;Városi Humánsegítő és Szociális Szolgálat Idősek Otthona;5650 Mezőberény, Juhász Gy. u. 1.;31.0;51;20.0;42.0;0.0;0.0;0.0;11.0;20.0;31.0;46.83067094888115;21.033118061068933;LocLevel.POSTCODE
13.0;Békés;Békéscsabai;Őszi Napsugár Otthon;5550 Gyomaendrőd,Mirhóháti u. 8.;18.0;42;3.0;23.0;0.0;0.0;0.0;0.0;3.0;23.0;46.9324876;20.8316436;LocLevel.PRECISE
14.0;Békés;Békéscsabai;Békés Megyei Szociális,Gyermekvédelmi Központ;5600 Békéscsaba, Degré u. 59.;65.0;115;31.0;94.0;0.0;0.0;0.0;2.0;31.0;92.0;46.676406;21.1153779;LocLevel.PRECISE
15.0;Békés;Békéscsabai;Életfa idősek Otthona;5600 Békéscsaba, Lencsési út 8.;45.0;124;23.0;55.0;0.0;0.0;0.0;14.0;23.0;41.0;46.6675617;21.1158271;LocLevel.PRECISE
16.0;Békés;Békéscsabai;Városi Humánsegítő és Szociális Szolgálat;5650 Mezőberény, Puskin utca 1.;24.0;50;8.0;14.0;0.0;0.0;0.0;2.0;8.0;12.0;46.8207146;21.0243542;LocLevel.PRECISE
17.0;Békés;Békéscsabai;Ezüstág Gondozási Központ Idősek Otthona;5661 Újkígyós, Petőfi utca 26-28.;20.0;50;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;46.589117;21.0283087;LocLevel.PRECISE
18.0;Békés;Békéscsabai;Szent Erzsébet Szeretetotthon - IV. sz. Telephely;5925 Gerendás, Petőfi u. 5.;23.0;39;8.0;32.0;0.0;0.0;0.0;4.0;8.0;28.0;46.5967151;20.8646793;LocLevel.PRECISE
19.0;Békés;Békéscsabai;"Békésszentandrás Nagyközség Önkormányzata
Gondozási Központ";5561 Békésszentandrás, Kálvin u.10.;15.0;24;7.0;19.0;0.0;0.0;0.0;3.0;7.0;16.0;46.8693077;20.4839175;LocLevel.PRECISE
20.0;Békés ;Gyulai ;Fővárosi Önkormányzat Gyulai Idősek Otthona ;5700 Gyula, Vértanuk útja 1-5. szám;184.0;400;45.0;206.0;0.0;8.0;0.0;25.0;45.0;173.0;46.64575344793207;21.27402678499496;LocLevel.POSTCODE
21.0;Békés ;Gyulai ;Kistérségi Humán Szolgáltató Központ Idősek Otthona ;5720 Sarkad, Gyulai út 8. szám;47.0;90;24.0;8.0;0.0;0.0;0.0;3.0;24.0;5.0;46.74794298399797;21.37828799366789;LocLevel.POSTCODE
22.0;Békés ;Gyulai ;Békés Megyei Hajnal István Szociális Szolgáltatós Centrum Nefelejcs otthon Okány, Smaragd Lakóotthon ;5534 Okány, Kastélykert u. 4. szám;82.0;150;25.0;24.0;0.0;0.0;0.0;3.0;25.0;21.0;46.89550153280246;21.346522536674087;LocLevel.POSTCODE
23.0;Békés ;Gyulai ;Zsadányi Református Egyházközség Átmeneti Idősek Otthona;5537 Zsadány, Béke utca 103. szám;7.0;12;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;46.92238811812846;21.486554282465224;LocLevel.POSTCODE
24.0;Békés ;Gyulai ;Békés Megyei Hajnal István Szociális Szolgáltatós Centrum Nefelejcs otthon Vésztő;5530 Vésztő, Kossuth utca 192. szám;72.0;126;29.0;96.0;0.0;0.0;0.0;0.0;29.0;96.0;46.92981745509868;21.268339490010558;LocLevel.POSTCODE
25.0;Békés;Gyulai;"""Segítő Kezek"" Idősek Otthona";5700 Gyula, Siórét 2.;27.0;58;13.0;46.0;0.0;2.0;0.0;9.0;13.0;35.0;46.6505916;21.2459542;LocLevel.PRECISE
26.0;Békés;Gyulai;Körösladány Város Önkormányzat, Körösladányi Egyesített Szociális Intézmény;5516 Körösladány, Simai út 2.;18.0;22;2.0;10.0;0.0;0.0;0.0;1.0;2.0;9.0;46.9647376;21.087775;LocLevel.PRECISE
27.0;Békés;Gyulai;Kötegyán Község Önkormányzatának Szociális Intézete;5725 Kötegyán, Kossuth utca 32;21.0;23;4.0;12.0;0.0;3.0;0.0;1.0;4.0;8.0;46.7345751;21.4758943;LocLevel.PRECISE
28.0;Békés;Gyulai;Gondozó Ház;5700 Gyula, Külterület 20. szám;11.0;30;7.0;9.0;0.0;2.0;0.0;1.0;7.0;6.0;46.64575344793207;21.27402678499496;LocLevel.POSTCODE
29.0;Békés;Orosháza;Békés Megyei Körös-menti Szociális Centrum Idősek és Szenvedélybetegek Otthona ;5931 Nagyszénás, Táncsics u. 3. ;78.0;226;34.0;108.0;0.0;0.0;0.0;18.0;34.0;90.0;46.6749301828247;20.669515821702863;LocLevel.POSTCODE
30.0;Békés;Orosháza;Tótkomlósi Evangélikus Szeretetotthon;5940 Tótkomlós, Fő u. 43.;46.0;53;4.0;27.0;0.0;1.0;0.0;4.0;4.0;22.0;46.41552199759186;20.731962297891283;LocLevel.POSTCODE
31.0;Békés;Orosháza;Orosháza Város Önkormányzata Egységes Szociális Központ Platán Idősek Otthona és Idősek Klubja A épület;5900 Orosháza, Teréz u. 14.;53.0;150;19.0;80.0;0.0;0.0;0.0;10.0;19.0;70.0;46.5635602;20.6568868;LocLevel.PRECISE
32.0;Békés;Orosháza;Orosháza Város Önkormányzata Egységes Szociális Központ Ezüstfenyő Idősek Otthona;5900 Orosháza, Táncsics u. 8.;30.0;74;14.0;56.0;0.0;0.0;0.0;14.0;14.0;42.0;46.560959;20.6716836;LocLevel.PRECISE
33.0;Békés;Orosháza;Békés Megyei Körös-menti Szociális Centrum Fogyatékosok Otthona ;5667 Magyarbánhegyes, Tanya 37.;63.0;120;35.0;90.0;0.0;0.0;0.0;2.0;35.0;88.0;46.456841886273516;20.964478578369803;LocLevel.POSTCODE
34.0;Békés;Orosháza;Krisztusban Hívő Nazarénus Gyülekezet Egyesített Egyházi Házigondozás;5900 Orosháza, Deák F. u. 9.;8.0;11;5.0;2.0;0.0;0.0;0.0;0.0;5.0;2.0;46.56239965135735;20.6688492036991;LocLevel.POSTCODE
35.0;Békés;Orosháza;Békés Megyei Körös-menti Szociális Centrum Pszichiátriai Betegek Otthona;5800 Mezőkovácsháza, Tanya 36.;70.0;120;21.0;103.0;0.0;0.0;0.0;4.0;21.0;99.0;46.406890948238555;20.919165654335345;LocLevel.POSTCODE
36.0;Békés;Orosháza;Békés Megyei Körös-menti Szociális Centrum Flamingó Ápoló-Gondozó Lakóotthon;5800 Mezőkovácsháza, Táncsics u. 78/1.;4.0;9;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;46.406890948238555;20.919165654335345;LocLevel.POSTCODE
37.0;Békés;Orosháza;Gyöngyfüzér Szociális Szolgáltató Központ;5662 Csanádapáca, Horváth L. tér 5.;40.0;45;15.0;27.0;0.0;0.0;0.0;3.0;15.0;24.0;46.535353425478185;20.880553027253338;LocLevel.POSTCODE
38.0;Békés;Orosháza;Gádoros Nagyközség Önkormányzata Képviselő-testületének Gondozási Központja;5932 Gádoros, Fő u. 30.;29.0;33;1.0;18.0;0.0;0.0;0.0;1.0;1.0;17.0;46.6658071;20.5900805;LocLevel.PRECISE
39.0;Békés;Orosháza;Békés Megyei Körös-menti Szociális Centrum Szenvedélybetegek Rehabilitációs Otthona;5932 Nagyszénás, Orosházi u. 55.;9.0;36;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;46.6655395;20.6719597;LocLevel.PRECISE
40.0;Békés;Orosháza;Tótkomlósi Szociális Szolgáltató Központ Idősek Háza;5940 Tótkomlós, Széchenyi u. 18.;10.0;20;5.0;19.0;0.0;0.0;0.0;1.0;5.0;18.0;46.4108531;20.7348967;LocLevel.PRECISE
41.0;Békés;Orosháza;Medgyesegyháza Városi Önkormányzat Gondozási Központ;5666 Medgyesegyháza, Kossuth tér 5.;20.0;30;8.0;16.0;0.0;0.0;0.0;6.0;8.0;10.0;46.500016972571565;21.03120561069744;LocLevel.POSTCODE
42.0;Békés;Orosháza;Gréti Idősek Háza;5820 Mezőhegyes, Komlósi u. 14.;11.0;29;4.0;24.0;0.0;0.0;0.0;1.0;4.0;23.0;46.317840814257224;20.824280130384796;LocLevel.POSTCODE
43.0;Békés;Orosháza;Kaszaperi Humánszolgáltató és Gondozási Központ Szőlős Idősek Otthona;5948 Kaszaper-Pusztaszőlős, Dózsa tér 7.;11.0;25;2.0;14.0;0.0;0.0;0.0;4.0;2.0;10.0;46.457087142139734;20.826184100742214;LocLevel.POSTCODE
44.0;Békés;Orosháza;Kevermesi Családsegítő Gondozási és Szociális Központ;5744 Kevermes, Jókai u. 3.;12.0;24;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;46.414090371197595;21.177983265703947;LocLevel.POSTCODE
45.0;Békés;Békéscsabai;Békéscsaba Fília Idősek Otthona;5600 Békéscsaba, Felsőnyomás 271.;24.0;47;2.0;18.0;0.0;11.0;0.0;6.0;1.0;0.0;46.6882634;21.040201739558515;LocLevel.PRECISE
1.0;Borsod-Abaúj-Zemplén;Edelényi;Szent Borbála Idősek Otthona ;3704 Berente, Ady Endre út 7-11.;61.0;76;11.0;45.0;0.0;0.0;0.0;12.0;11.0;33.0;48.23665639716779;20.667058799117722;LocLevel.POSTCODE
2.0;Borsod-Abaúj-Zemplén;Edelényi;Észak-Borsod Integrált Szociális Intézmény Ormosbányai Otthon ;3743 Ormosbánya, Ady Endre út 37.;51.0;148;5.0;16.0;0.0;0.0;0.0;4.0;4.0;12.0;48.33588382650007;20.64969901406879;LocLevel.POSTCODE
3.0;Borsod-Abaúj-Zemplén;Edelényi;Kazincbarcikai Szociáális Szolgáltató Központ  II. sz.  Idősek  Otthona;3700 Kazincbarcika, Gyermekek 4;12.0;16;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;48.2487248;20.6205621;LocLevel.PRECISE
4.0;Borsod-Abaúj-Zemplén;Edelényi;Edelényi Szociális Szolgáltató Központ Időskorúak Otthona;3780 Edelény Árpád u. 29;72.0;126;14.0;67.0;0.0;0.0;0.0;8.0;14.0;59.0;48.2956384;20.7367783;LocLevel.PRECISE
5.0;Borsod-Abaúj-Zemplén;Edelényi;Szendrőlád Önkormányzata Szent Kamill Idősek Otthona;3751 Szendrőlád Dózsa Gy. U. 1.;20.0;60;5.0;23.0;0.0;0.0;0.0;10.0;5.0;13.0;48.34458617526846;20.746589095031542;LocLevel.POSTCODE
6.0;Borsod-Abaúj-Zemplén;Edelényi;Ózd és Térsége Szociális,Egészségügyi és Gyermekjóléti Integrált Intézmény Szabolcsközi Intézményi Egység ;3600 Ózd, Bolyki főút 11.;19.0;28;4.0;11.0;0.0;0.0;0.0;1.0;4.0;10.0;48.2220395;20.2684317;LocLevel.PRECISE
7.0;Borsod-Abaúj-Zemplén;Edelényi;Ózd és Térsége Szociális,Egészségügyi és Gyermekjóléti Integrált Intézmény Bulcsú úti Intézményi Egység ;3600 Ózd, Bulcsú út 1.;19.0;28;3.0;11.0;0.0;0.0;0.0;5.0;3.0;6.0;48.22207306767847;20.27317200484909;LocLevel.POSTCODE
8.0;Borsod-Abaúj-Zemplén;Edelényi;Szent Anna Szeretetotthon;3621 Ózd, Susa út 21-23.;23.0;49;3.0;4.0;0.0;0.0;0.0;3.0;3.0;1.0;48.270492;20.2511132;LocLevel.PRECISE
9.0;Borsod-Abaúj-Zemplén;Edelényi;Kazincbarcikai Szociális Szolgáltató Központ  I. sz.  Idősek  Otthona;3700 Kazincbarcika, Jószerencsét út 8;25.0;48;4.0;10.0;1.0;0.0;0.0;3.0;4.0;8.0;48.25225579088602;20.626561179541852;LocLevel.POSTCODE
10.0;Borsod-Abaúj-Zemplén;Edelényi;Putnoki Humán Szolgáltató Központ Vigyázó Kezek Idősek otthona vezető: Gyurán Ferencné30/54-55-412;3630 Putnok,Szkala B.út 20.;23.0;33;15.0;18.0;0.0;0.0;0.0;2.0;15.0;16.0;48.29799248854294;20.436993909118534;LocLevel.POSTCODE
11.0;Borsod-Abaúj-Zemplén;Edelényi;Szendrő Szociális Szolgáltató Központ Árpádházi Szent Erzsébet Gondozóház;3752 Szendrő Béke u. 1;10.0;15;4.0;8.0;0.0;2.0;0.0;3.0;4.0;3.0;48.405917;20.7264907;LocLevel.PRECISE
12.0;Borsod-Abaúj-Zemplén;Edelényi;Csiba László Integrált Szociális Edelényi Fogyatékosok Otthona;Edelény Szent Márton u. 1-3;96.0;212;14.0;3.0;0.0;1.0;0.0;0.0;14.0;2.0;0.0;0.0;LocLevel.UNKNOWN
13.0;Borsod-Abaúj-Zemplén;Edelényi;B-A-Z Megyei Dr Csiba László Integrált Szociális  Intézmény ;3770 Sajószentpéter, Dr Csiba László út 1. ;75.0;171;11.0;1.0;0.0;0.0;0.0;1.0;11.0;0.0;48.208108;20.7351008;LocLevel.PRECISE
14.0;Borsod-Abaúj-Zemplén;Edelényi;Észak-Borsodi Integrált Szociális Intézmény ;3630 Putnok, Bajcsy-Zs.út 48.;75.0;202;8.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;48.29799248854294;20.436993909118534;LocLevel.POSTCODE
15.0;Borsod-Abaúj-Zemplén;Edelényi;B-A-Z Megyei Dr Csiba László Integrált Szociális  Intézmény Sajószentpéteri Otthona;3770 Sajószentpéter, Somogyi Béla út  2-4;23.0;50;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;48.21996800387786;20.712276577457303;LocLevel.POSTCODE
16.0;Borsod-Abaúj-Zemplén;Edelényi;Ózd és Térsége Szociális,Egészségügyi és Gyermekjóléti Integrált Intézmény Szabolcsközi Intézményi Egység ;3600 Ózd, Szent István út 10.;28.0;50;9.0;10.0;0.0;0.0;0.0;7.0;9.0;3.0;48.22207306767847;20.27317200484909;LocLevel.POSTCODE
17.0;Borsod-Abaúj-Zemplén;Edelényi;Csiba László Integrált Szociális Edelényi Fogyatékosok Otthona;Edelény Szent Márton u. 1-3;96.0;212;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;LocLevel.UNKNOWN
18.0;Borsod-Abaúj-Zemplén;Encsi;Bethánia Szeretetotthon;3800 Szikszó, Bethánia köz 6.;28.0;48;5.0;37.0;1.0;0.0;0.0;7.0;5.0;30.0;48.1995655;20.9308277;LocLevel.PRECISE
